credit_score,annual_income,dti_ratio,loan_amount,loan_term,employment_length,num_credit_lines,delinquent_history,num_delinquencies,num_credit_inquiries,revolving_util,interest_rate,loan_status
681,18704.02,18.06,10036.7,24,1,3,0,0,1,74.25,6.24,Default
563,101153.9,5.67,19916.36,36,20,5,0,0,5,17.5,4.22,Fully Paid
755,110933.21,27.58,10166.11,24,5,5,1,4,0,50.96,6.5,Fully Paid
567,66977.13,11.43,20310.83,36,1,5,0,0,1,25.93,4.74,Fully Paid
549,105415.41,16.8,22671.54,60,1,4,0,0,2,53.99,7.15,Default
636,167568.6,24.38,5354.7,24,1,4,0,0,1,42.64,3.89,Fully Paid
547,45661.19,14.01,15436.4,48,7,8,1,2,3,26.52,7.04,Default
774,38597.56,12.17,6751.7,24,5,8,0,0,3,81.82,5.8,Fully Paid
631,93062.85,5.78,28945.52,36,1,6,1,1,1,38.06,5.75,Default
392,138473.53,9.35,39359.04,60,1,2,1,1,3,26.89,9.07,Default
665,39987.96,18.17,14298.42,48,3,5,0,0,3,54.59,6.19,Fully Paid
694,145041.72,34.44,18154.52,36,0,6,0,0,3,5.3,5.58,Fully Paid
616,47721.77,6.98,12868.87,12,5,4,0,0,2,13.25,2.51,Fully Paid
541,68517.02,23.13,20048.66,48,7,4,0,0,0,24.83,5.07,Default
641,48155.5,6.8,5515.52,48,0,4,0,0,4,49.39,6.97,Fully Paid
611,69555.75,23.28,26599.27,36,2,6,0,0,0,6.22,4.9,Fully Paid
571,31885.39,12.42,19986.62,36,15,10,0,0,2,12.76,4.37,Fully Paid
564,111011.77,25.12,6023.58,36,10,12,0,0,1,72.77,4.56,Fully Paid
662,22445.41,3.63,5928.11,24,20,5,0,0,1,49.88,2.0,Fully Paid
722,34181.62,39.02,29409.89,24,2,8,0,0,2,33.09,5.7,Fully Paid
686,130360.96,27.03,11200.41,36,3,5,0,0,2,21.14,4.43,Fully Paid
511,232774.83,18.45,13428.51,48,15,7,0,0,0,48.74,3.67,Default
699,43608.31,6.18,6349.77,24,0,6,0,0,1,20.18,4.61,Fully Paid
711,150300.35,11.41,40226.64,48,3,10,0,0,1,45.71,5.32,Fully Paid
761,130084.57,18.47,38191.79,36,7,6,0,0,3,9.28,3.82,Fully Paid
574,76470.52,19.8,33320.9,36,2,1,1,2,2,18.36,7.02,Default
645,44892.94,6.73,16360.91,24,3,3,0,0,0,22.86,3.73,Fully Paid
695,138960.53,15.42,30095.8,48,0,1,0,0,2,25.69,5.5,Fully Paid
607,53479.87,14.42,7037.51,36,15,11,0,0,1,70.23,4.63,Fully Paid
694,79144.68,15.36,8291.91,36,1,9,1,4,1,53.59,7.88,Fully Paid
648,16364.99,6.56,31103.61,36,5,3,1,2,1,29.42,8.72,Default
582,47017.34,2.03,3376.45,24,7,9,0,0,2,49.9,4.12,Fully Paid
589,41505.55,10.45,26686.77,36,3,1,0,0,2,53.18,6.34,Default
749,64582.37,13.04,10672.26,36,10,3,0,0,1,4.86,2.83,Fully Paid
570,49603.58,37.02,40549.43,24,10,5,0,0,1,89.12,5.93,Default
556,44141.02,26.74,18014.51,36,20,4,0,0,2,62.74,5.77,Default
677,59733.82,22.96,21417.13,36,3,4,0,0,2,4.56,4.56,Fully Paid
647,37612.83,38.79,28917.17,36,3,7,0,0,1,43.64,7.09,Default
545,22167.14,26.35,7424.89,60,3,6,1,2,0,21.32,7.58,Default
608,45789.03,11.79,32480.55,36,15,7,0,0,3,67.37,5.48,Default
584,52264.33,12.65,14231.97,24,1,3,0,0,0,22.13,3.57,Fully Paid
598,93936.0,8.13,7384.26,36,5,7,1,4,1,58.57,7.03,Fully Paid
850,52925.52,4.6,11523.34,60,10,1,0,0,3,70.66,5.92,Fully Paid
625,75664.29,24.0,10716.75,12,10,6,0,0,4,53.14,4.64,Fully Paid
579,38788.5,9.62,20741.37,36,15,3,0,0,2,32.2,4.62,Fully Paid
811,59238.66,8.36,8047.84,24,7,5,0,0,3,50.23,4.14,Fully Paid
721,21196.93,2.53,3974.28,36,15,5,0,0,2,59.23,3.63,Fully Paid
707,41074.46,21.5,24215.54,36,1,2,0,0,0,40.86,4.31,Fully Paid
583,11693.29,17.15,16621.54,12,15,7,0,0,1,42.18,4.11,Default
745,29307.63,29.86,2937.47,12,15,5,0,0,2,33.56,3.0,Fully Paid
715,27886.07,19.86,14198.81,60,10,6,0,0,3,27.89,5.57,Fully Paid
661,86610.68,5.5,7877.44,48,0,1,0,0,0,46.51,5.18,Fully Paid
512,73958.43,1.11,38089.2,24,7,6,0,0,2,4.07,3.79,Fully Paid
648,113656.82,13.32,12699.08,48,20,6,0,0,3,49.41,4.26,Fully Paid
788,27124.9,13.77,2770.11,24,1,5,1,3,2,38.65,6.31,Fully Paid
667,98022.46,14.32,21146.95,24,15,8,0,0,1,14.03,2.89,Fully Paid
619,42355.52,20.88,6676.27,36,0,4,0,0,3,37.36,5.4,Default
631,175698.99,15.51,15001.91,12,10,1,0,0,2,11.74,2.88,Fully Paid
637,53788.88,18.0,8507.65,60,2,2,0,0,3,27.98,6.83,Fully Paid
586,156878.56,16.29,25967.48,36,2,4,0,0,1,30.28,4.79,Fully Paid
646,336346.47,21.51,22652.49,36,7,8,0,0,1,4.62,4.68,Fully Paid
765,77190.08,34.64,15251.76,48,20,4,0,0,1,29.27,3.76,Fully Paid
756,174387.8,25.55,52372.45,24,7,1,0,0,0,55.23,3.62,Fully Paid
589,49087.95,18.54,11583.93,36,2,6,0,0,1,65.46,6.67,Default
752,131511.28,22.25,12892.4,36,7,2,1,2,1,34.22,6.24,Fully Paid
710,57624.57,8.48,20428.4,36,3,6,0,0,3,52.97,5.54,Fully Paid
700,84136.68,0.9,1605.16,48,1,8,0,0,1,25.05,3.9,Fully Paid
684,81050.47,18.4,3848.99,48,0,4,0,0,4,17.1,6.02,Fully Paid
575,53848.94,2.72,11425.37,60,2,4,0,0,2,42.66,6.21,Default
617,24592.85,14.92,8845.28,36,10,10,1,1,0,48.5,6.3,Default
716,26531.55,11.42,5517.03,36,20,3,0,0,0,37.11,2.74,Fully Paid
553,120121.9,40.6,12915.97,36,3,7,0,0,2,62.27,6.58,Default
566,66991.18,31.73,3871.64,24,1,4,0,0,1,10.17,4.68,Default
674,107298.11,18.68,37592.66,36,1,3,0,0,0,75.41,5.33,Fully Paid
586,44321.45,19.9,4194.88,48,15,5,0,0,1,46.95,4.3,Fully Paid
715,48610.05,27.4,15787.66,36,20,5,0,0,5,88.88,5.26,Fully Paid
589,48313.56,15.66,20733.64,48,1,5,0,0,0,59.03,4.75,Fully Paid
669,21988.35,23.37,9014.76,12,3,8,0,0,2,35.73,4.3,Fully Paid
676,48646.75,6.6,71456.44,48,2,3,0,0,0,70.9,7.39,Fully Paid
611,49578.32,17.43,28984.62,36,7,1,0,0,2,27.21,5.95,Fully Paid
630,59513.06,13.06,7583.34,48,1,4,0,0,0,75.58,5.77,Fully Paid
595,51495.89,11.15,13499.07,36,1,4,0,0,3,25.78,6.64,Fully Paid
648,135590.47,26.56,8469.9,24,5,6,0,0,0,50.3,4.81,Fully Paid
573,42251.3,9.98,54744.74,36,5,1,1,1,2,66.6,8.36,Default
632,98942.92,19.47,4122.16,36,2,5,0,0,1,47.78,5.7,Fully Paid
709,71711.04,11.34,38301.63,36,0,5,1,1,1,38.93,6.91,Fully Paid
559,61000.11,21.48,9823.19,36,3,6,0,0,1,67.37,6.11,Default
611,93992.32,22.12,13666.14,36,10,5,0,0,1,63.88,4.84,Fully Paid
691,48874.2,7.88,13912.33,36,2,4,0,0,2,51.72,5.16,Fully Paid
483,43722.4,15.87,11741.44,48,15,2,0,0,1,34.93,4.82,Default
798,48207.98,9.8,9227.12,36,15,6,0,0,0,37.38,3.75,Fully Paid
733,67764.33,6.92,53143.9,36,3,8,0,0,2,25.98,4.64,Fully Paid
526,19918.07,24.53,31301.01,24,0,4,0,0,2,24.53,6.67,Default
481,54154.56,11.87,6348.01,48,7,3,0,0,6,12.01,5.9,Default
652,90725.47,12.69,5356.49,36,7,2,0,0,2,80.98,5.76,Fully Paid
560,59005.25,6.74,7054.08,36,7,4,0,0,2,50.08,4.63,Fully Paid
726,64265.67,12.78,27251.71,36,5,3,0,0,2,35.04,5.06,Fully Paid
681,78947.5,20.77,5878.91,36,2,3,0,0,1,44.25,5.13,Fully Paid
659,63131.29,19.18,32118.95,36,7,10,1,2,1,88.03,8.18,Default
604,22604.42,28.34,16449.92,48,7,5,1,2,4,48.07,9.47,Default
778,143624.22,8.69,20061.79,24,10,8,0,0,1,47.0,3.02,Fully Paid
710,287311.82,22.22,10949.43,48,5,3,0,0,2,38.59,4.11,Fully Paid
698,149482.83,7.15,9256.26,36,7,5,0,0,1,16.6,3.88,Fully Paid
746,52664.88,10.83,7241.71,60,5,5,0,0,3,44.77,5.88,Fully Paid
568,35192.99,23.64,16525.1,60,0,3,1,1,0,15.07,7.95,Default
752,148494.85,20.39,5321.01,36,7,5,1,1,2,42.21,6.01,Fully Paid
628,65232.42,4.45,6827.43,36,0,5,0,0,3,80.18,6.0,Fully Paid
676,104601.09,28.61,29842.98,36,1,7,0,0,1,33.15,5.62,Fully Paid
637,33017.63,3.79,5577.15,48,2,7,0,0,1,52.07,6.81,Fully Paid
499,81376.2,6.24,4666.31,24,2,4,0,0,5,29.48,5.38,Default
726,75536.35,27.78,10794.5,60,2,3,0,0,3,55.31,6.34,Fully Paid
504,137439.26,26.58,14547.33,24,2,5,0,0,0,21.86,4.58,Default
572,97820.04,4.79,12978.69,36,10,4,0,0,2,25.67,4.43,Fully Paid
613,66197.81,15.57,14578.34,48,10,3,0,0,1,24.79,4.82,Fully Paid
493,186308.42,7.51,28271.77,24,0,5,0,0,2,49.8,4.83,Fully Paid
561,50962.05,34.52,11373.89,24,7,2,0,0,1,89.45,5.64,Fully Paid
669,150298.75,9.66,12496.0,36,0,8,0,0,2,24.31,4.65,Fully Paid
622,84051.52,40.41,7895.84,36,0,5,0,0,0,41.8,5.79,Fully Paid
628,93446.89,11.36,13039.87,36,2,8,1,3,1,8.2,6.02,Fully Paid
576,356500.04,25.89,7265.09,24,1,6,0,0,3,55.11,5.27,Fully Paid
653,16567.22,12.48,5662.17,60,5,7,0,0,1,9.6,4.75,Fully Paid
623,26014.81,4.65,12649.55,36,10,5,0,0,1,21.9,4.71,Fully Paid
518,121146.71,17.91,6416.18,48,1,6,0,0,2,35.58,4.97,Default
633,103695.21,16.78,11812.73,36,3,2,0,0,0,33.11,4.1,Fully Paid
550,64665.07,19.49,24485.12,36,3,5,0,0,0,29.98,4.47,Default
721,117218.75,22.82,3764.53,48,7,8,0,0,2,62.33,5.34,Fully Paid
618,30632.47,19.33,44768.6,24,0,3,0,0,1,10.06,5.76,Fully Paid
850,193538.53,33.05,23794.54,36,10,5,0,0,3,28.73,3.78,Fully Paid
727,137586.52,8.24,10673.32,48,5,4,0,0,3,46.59,4.87,Fully Paid
639,164599.23,14.09,14882.27,48,3,4,0,0,1,59.4,5.64,Fully Paid
696,23291.44,4.02,8062.29,36,0,6,0,0,1,29.95,4.43,Fully Paid
482,113584.38,8.5,6427.58,36,7,5,0,0,0,22.78,3.77,Fully Paid
726,59930.48,25.13,3974.28,12,3,3,1,1,0,50.38,5.9,Fully Paid
584,250879.12,8.39,11629.74,24,15,7,1,2,0,45.21,5.57,Fully Paid
657,70038.59,5.11,6034.37,48,2,10,0,0,0,66.2,5.54,Fully Paid
591,35147.29,16.5,4558.39,24,5,2,0,0,2,29.69,4.61,Fully Paid
600,84987.08,33.07,20832.14,24,0,3,0,0,1,22.05,5.23,Fully Paid
635,21683.92,19.31,14375.01,48,5,5,0,0,3,24.67,5.59,Fully Paid
656,112933.36,21.1,9341.72,12,20,1,0,0,4,5.94,3.11,Fully Paid
647,46392.68,13.56,9512.11,12,3,3,1,5,0,12.7,5.27,Fully Paid
649,53790.24,18.95,28382.43,48,3,6,0,0,0,32.15,4.87,Fully Paid
519,69524.81,17.66,22181.56,48,7,2,0,0,1,33.82,6.21,Default
836,49615.42,26.04,12054.85,36,5,3,0,0,2,43.93,5.18,Fully Paid
668,158971.7,19.47,63525.75,60,0,8,0,0,1,27.71,5.7,Fully Paid
685,50544.45,8.82,11654.62,24,1,3,0,0,3,60.48,5.16,Fully Paid
622,81667.69,10.82,21960.6,36,20,3,0,0,3,26.8,3.01,Fully Paid
580,83788.39,18.81,16957.33,24,15,5,0,0,1,38.38,3.28,Fully Paid
662,61395.17,16.28,10180.03,48,7,3,0,0,1,65.8,5.38,Fully Paid
673,37304.18,32.87,10624.52,36,5,8,0,0,0,31.5,4.55,Fully Paid
754,15254.54,9.02,14564.04,48,5,2,0,0,0,52.55,5.77,Fully Paid
816,116307.9,9.19,21370.32,48,3,6,0,0,2,52.61,4.74,Fully Paid
768,32144.82,14.98,76591.42,36,3,3,0,0,3,69.73,8.09,Fully Paid
508,199996.47,20.21,5072.8,36,10,7,0,0,0,12.9,3.74,Fully Paid
613,41302.38,16.7,12199.41,12,7,5,0,0,2,42.49,4.18,Fully Paid
676,128241.12,33.87,4902.14,36,2,4,0,0,2,40.3,5.91,Fully Paid
617,64729.86,6.98,15098.38,60,2,7,0,0,2,79.09,7.06,Fully Paid
646,154785.27,13.1,43301.84,12,2,5,0,0,3,21.45,4.37,Fully Paid
478,75181.54,30.38,15139.49,12,5,6,0,0,1,76.83,5.92,Default
723,79876.95,5.69,36379.33,48,1,4,0,0,1,76.62,5.78,Fully Paid
499,29915.15,10.9,20248.03,12,3,2,0,0,0,57.16,5.31,Default
524,94475.71,20.35,16031.83,48,10,5,0,0,1,63.6,6.15,Default
568,104542.84,24.42,5770.25,60,3,4,0,0,0,15.94,5.75,Fully Paid
642,66471.57,27.88,41439.33,36,2,6,0,0,1,43.37,6.75,Default
520,115845.07,34.67,14884.27,48,20,3,0,0,0,30.77,4.61,Fully Paid
565,76618.85,8.48,28601.23,12,2,5,1,2,2,52.89,7.02,Default
741,124094.22,30.03,11161.74,36,3,3,0,0,2,35.8,4.41,Fully Paid
641,64312.26,17.25,4243.38,36,3,6,1,1,3,34.84,7.51,Default
684,116557.1,11.58,6337.62,60,15,5,0,0,2,43.39,4.91,Fully Paid
551,70155.37,16.99,23971.83,48,2,4,0,0,4,25.15,6.72,Default
645,205771.28,22.58,10677.22,12,3,4,0,0,2,42.22,3.85,Fully Paid
639,48949.36,9.08,20366.08,60,10,5,0,0,2,21.94,6.28,Fully Paid
586,56620.03,14.61,7351.02,48,7,4,0,0,2,15.24,5.18,Fully Paid
645,40222.61,11.49,13564.13,60,5,4,0,0,0,33.09,5.34,Fully Paid
498,47454.47,25.5,17149.76,48,10,3,0,0,2,52.8,6.32,Default
685,43879.15,27.75,12222.63,12,1,4,0,0,0,21.85,4.7,Fully Paid
618,206005.79,19.64,4213.74,36,5,3,1,2,0,37.91,6.27,Fully Paid
629,210098.02,30.64,5820.67,36,5,6,0,0,2,21.42,4.88,Fully Paid
718,55763.26,5.91,6304.22,36,10,3,0,0,4,41.2,4.91,Fully Paid
684,140584.7,17.29,6346.03,48,1,4,0,0,5,8.95,4.99,Fully Paid
624,54361.07,10.09,9133.84,36,2,7,1,1,2,48.18,7.45,Default
560,77656.39,14.43,27190.74,48,3,6,0,0,0,58.22,6.91,Fully Paid
756,150481.6,40.9,4234.01,36,5,2,0,0,3,35.39,5.61,Fully Paid
542,52069.59,10.27,3418.6,12,1,3,0,0,0,52.01,4.03,Fully Paid
700,32862.04,9.71,67031.29,12,1,8,0,0,3,42.15,6.23,Default
522,79448.81,13.65,5762.48,36,5,3,0,0,2,65.66,5.6,Default
723,36881.84,19.49,9698.13,24,5,3,0,0,0,50.32,3.68,Fully Paid
730,61187.11,8.24,16976.16,60,7,5,1,4,4,52.02,7.2,Fully Paid
496,72906.18,37.04,6305.45,48,3,2,0,0,1,57.77,6.19,Default
685,90112.92,6.08,13734.61,36,5,7,0,0,1,11.88,3.55,Fully Paid
679,90760.08,13.67,18329.37,60,15,3,0,0,0,85.17,5.09,Fully Paid
706,71998.4,9.96,33140.99,24,2,5,0,0,1,20.47,4.6,Fully Paid
679,100303.14,27.15,5217.75,36,15,5,1,3,1,37.19,5.46,Fully Paid
573,152869.45,5.56,13021.59,48,20,6,0,0,3,44.03,4.49,Fully Paid
632,99890.63,10.68,11335.79,36,1,5,0,0,2,78.51,5.89,Fully Paid
783,112936.13,17.52,12138.32,48,7,8,0,0,1,27.87,3.97,Fully Paid
561,35129.92,23.12,9369.15,60,15,3,0,0,1,22.63,4.97,Fully Paid
675,68667.59,2.5,12066.21,48,20,3,0,0,3,60.03,3.65,Fully Paid
742,77066.04,8.72,11986.47,48,7,4,0,0,3,32.52,4.79,Fully Paid
570,242166.5,15.64,30315.37,48,1,7,0,0,1,8.53,5.53,Default
536,16086.77,24.32,2914.26,24,7,5,0,0,2,14.66,3.42,Default
548,102231.77,12.89,14714.91,24,2,4,0,0,0,52.62,5.51,Fully Paid
681,83543.93,2.6,14574.07,60,5,3,0,0,3,30.48,4.62,Fully Paid
548,93359.62,24.02,6077.72,48,5,2,0,0,1,42.52,4.79,Fully Paid
639,26503.46,7.79,21010.29,36,10,4,0,0,2,85.95,5.21,Fully Paid
759,67556.38,11.85,9224.28,24,7,8,0,0,5,28.75,5.77,Fully Paid
645,184877.88,21.56,8944.64,60,3,5,1,1,2,74.3,8.9,Fully Paid
587,30064.46,15.96,4793.02,60,3,3,0,0,0,4.81,4.14,Fully Paid
660,92196.85,20.65,6771.33,24,5,9,0,0,1,49.92,5.18,Fully Paid
644,42238.16,6.47,32075.25,24,3,4,0,0,2,14.62,4.78,Fully Paid
686,164163.99,15.76,6013.16,36,15,5,0,0,2,41.74,3.95,Fully Paid
779,99209.34,18.11,12985.87,60,2,7,0,0,1,45.37,5.71,Fully Paid
681,79700.11,0.64,21993.05,36,3,6,0,0,2,42.14,4.63,Fully Paid
812,38369.44,11.95,36757.96,36,0,3,0,0,0,42.18,6.32,Fully Paid
686,54912.17,7.63,15146.92,12,7,7,0,0,1,51.25,3.23,Fully Paid
588,48243.67,15.43,24547.19,60,15,5,0,0,1,6.88,5.24,Fully Paid
833,35442.88,23.64,13984.31,24,20,5,0,0,0,19.97,2.0,Fully Paid
640,54724.09,16.43,8267.03,48,7,2,0,0,3,80.87,6.09,Fully Paid
565,18603.16,16.87,13706.13,36,15,2,0,0,2,12.48,4.77,Fully Paid
835,92524.55,27.04,13836.71,36,7,4,0,0,0,54.84,3.82,Fully Paid
591,46696.57,22.16,17448.58,60,5,3,0,0,4,11.4,6.88,Default
588,39238.62,19.58,3593.94,12,0,6,0,0,1,37.95,3.4,Fully Paid
605,25324.87,21.33,12855.33,36,7,6,0,0,1,37.46,4.7,Fully Paid
663,76985.42,12.04,14841.7,36,20,8,0,0,2,18.06,2.94,Fully Paid
724,190546.53,8.69,23684.89,36,5,2,0,0,4,66.22,4.88,Fully Paid
438,49973.92,20.6,18104.99,12,2,7,0,0,2,36.0,5.53,Default
724,136614.77,15.52,25130.92,36,3,6,0,0,1,60.4,5.67,Fully Paid
605,84779.11,8.04,15323.74,48,5,4,0,0,0,30.21,3.93,Fully Paid
616,54446.59,18.57,29941.47,36,15,10,0,0,0,56.27,3.29,Fully Paid
787,192565.05,30.94,9902.41,12,10,3,0,0,1,55.03,3.86,Fully Paid
667,21251.21,8.04,6845.43,36,5,7,0,0,2,36.66,4.33,Fully Paid
685,65294.33,13.51,36297.37,24,1,4,0,0,0,61.39,4.29,Fully Paid
646,48443.94,9.15,16159.17,36,20,2,0,0,2,27.49,2.6,Fully Paid
711,72474.26,9.21,22402.71,60,1,3,0,0,1,58.99,6.81,Fully Paid
779,29918.62,25.34,3615.35,48,1,6,0,0,4,32.17,5.56,Fully Paid
451,97063.97,19.25,7232.81,12,2,1,0,0,0,19.79,2.68,Default
736,22552.45,8.8,17375.25,36,5,4,0,0,4,21.34,6.2,Fully Paid
773,88117.27,29.95,14000.15,48,10,3,0,0,2,42.18,5.15,Fully Paid
690,44264.17,22.48,25636.68,36,7,15,0,0,1,44.83,5.37,Fully Paid
595,78996.65,25.54,6986.94,36,3,4,0,0,1,27.2,5.22,Fully Paid
557,39209.75,23.44,2638.91,36,0,4,0,0,2,56.93,6.38,Default
838,35915.64,25.09,12097.07,36,5,5,0,0,2,44.33,3.87,Fully Paid
577,155275.92,31.32,17818.36,24,2,3,0,0,2,95.29,5.98,Default
771,166274.01,22.38,10654.47,24,7,6,0,0,1,76.55,4.17,Fully Paid
681,30131.67,3.0,14574.57,60,1,6,0,0,0,26.68,5.69,Fully Paid
813,65869.36,35.86,8765.87,48,20,6,0,0,2,38.25,4.47,Fully Paid
624,95249.01,22.93,9063.92,24,15,1,0,0,1,7.68,2.6,Fully Paid
521,57548.4,20.28,7762.15,24,5,4,0,0,2,34.95,5.73,Fully Paid
650,58727.64,29.6,7804.12,36,7,5,0,0,3,20.62,4.34,Fully Paid
531,92381.08,16.65,8797.98,60,15,6,0,0,1,13.48,4.4,Default
850,83115.11,9.24,14471.85,36,3,6,1,1,0,66.17,6.37,Fully Paid
700,45734.2,25.38,22548.7,24,7,9,0,0,0,72.45,4.64,Default
712,82124.35,21.74,47380.17,36,10,4,0,0,1,28.28,5.13,Fully Paid
712,51109.32,20.55,5150.01,60,2,3,0,0,2,74.85,6.9,Fully Paid
594,48384.76,11.9,10135.98,60,3,8,1,2,3,40.98,8.26,Default
639,38486.36,16.51,3889.97,60,0,5,0,0,1,46.96,6.34,Fully Paid
658,38555.62,15.15,17963.02,48,20,10,0,0,1,16.73,3.75,Fully Paid
805,69931.14,29.41,23448.93,36,3,5,1,1,2,59.15,6.96,Fully Paid
557,23906.54,11.81,17973.79,36,0,7,0,0,3,53.97,7.54,Default
591,23506.67,9.03,10652.04,48,0,7,0,0,2,30.75,5.17,Default
620,54134.09,14.59,13281.35,24,0,3,0,0,2,44.41,4.91,Default
596,60010.69,3.38,14012.42,36,1,3,0,0,2,47.6,5.97,Fully Paid
533,31898.9,10.42,2516.83,36,3,5,0,0,2,25.03,4.48,Fully Paid
433,171233.5,13.62,10813.95,48,3,2,0,0,0,55.82,5.89,Default
503,38276.42,17.74,42872.74,36,0,5,0,0,1,39.53,6.86,Default
737,40424.11,29.41,5855.6,36,1,2,0,0,0,22.83,4.69,Fully Paid
649,38456.76,8.04,6340.84,24,1,4,0,0,3,46.37,4.92,Fully Paid
716,105851.01,2.25,21982.92,48,2,3,1,6,0,15.36,5.47,Fully Paid
603,165647.34,30.37,103532.28,36,3,5,0,0,2,39.47,6.12,Fully Paid
642,33537.49,17.63,10306.56,60,1,8,0,0,3,19.91,7.01,Fully Paid
779,99140.4,17.93,24882.55,36,3,9,0,0,1,63.4,4.72,Fully Paid
774,70238.43,5.41,11697.48,48,2,5,0,0,1,27.03,4.04,Fully Paid
725,37895.23,24.63,11511.81,48,5,4,0,0,1,65.29,5.25,Fully Paid
666,70125.68,4.05,12951.29,36,0,7,1,5,0,52.63,7.32,Fully Paid
691,27132.82,48.67,17084.42,60,1,4,0,0,4,41.3,7.99,Default
679,51527.73,14.68,51086.03,60,7,4,0,0,1,39.07,6.55,Fully Paid
636,32832.47,8.83,30762.96,36,3,1,0,0,1,50.18,4.58,Fully Paid
617,48939.62,27.72,46591.64,36,3,3,1,2,3,45.72,8.18,Default
739,62398.56,9.79,22264.48,36,0,6,0,0,3,6.73,5.71,Fully Paid
546,146810.5,15.04,4042.42,36,7,3,0,0,0,54.63,3.74,Fully Paid
768,61815.82,29.57,20909.79,24,5,4,0,0,1,24.5,4.45,Fully Paid
627,32947.21,21.48,9026.26,36,0,3,0,0,3,16.52,5.66,Fully Paid
544,60469.65,20.13,39743.15,36,3,1,0,0,2,80.06,6.82,Fully Paid
606,17252.27,21.62,3724.33,36,5,7,0,0,3,49.59,5.51,Default
580,100011.31,15.38,30428.06,60,7,5,1,1,2,34.41,7.91,Default
603,36807.36,10.81,8613.67,36,3,4,0,0,1,34.55,4.69,Fully Paid
602,187206.54,16.0,6825.37,36,3,8,0,0,5,27.49,5.69,Fully Paid
599,103617.65,26.49,6252.83,60,3,4,0,0,1,5.42,5.96,Fully Paid
625,63880.73,18.27,30073.59,48,10,5,0,0,2,71.04,5.85,Fully Paid
644,50083.66,26.15,30161.46,36,15,4,1,1,3,22.4,7.11,Default
711,46261.14,11.19,16492.35,60,5,5,0,0,2,36.1,5.84,Fully Paid
630,48126.88,15.55,7142.66,36,3,3,1,5,1,70.34,7.29,Default
676,59624.26,35.71,14430.85,36,0,6,0,0,2,31.23,5.26,Fully Paid
650,46971.22,9.98,7766.33,36,20,3,0,0,0,53.92,3.06,Fully Paid
693,83574.94,4.39,10975.02,48,10,4,0,0,0,12.11,3.24,Fully Paid
653,144571.56,6.17,19649.84,36,1,5,0,0,3,50.74,6.32,Fully Paid
598,63696.02,12.91,4506.14,36,5,4,0,0,1,6.2,3.31,Fully Paid
576,116236.12,31.27,9090.05,48,15,4,0,0,3,51.25,6.01,Fully Paid
666,27063.76,4.99,6411.81,36,7,6,0,0,3,67.29,4.69,Fully Paid
751,74155.38,19.38,23580.38,60,5,9,0,0,0,27.26,5.2,Fully Paid
631,63034.21,4.9,2160.42,60,10,7,0,0,1,36.98,4.89,Fully Paid
593,25929.04,4.83,11141.18,48,0,8,0,0,1,50.01,6.5,Fully Paid
629,51370.97,31.35,8956.72,60,1,4,0,0,1,55.16,7.18,Fully Paid
605,100047.54,6.63,5204.69,36,1,5,1,1,2,33.45,7.86,Fully Paid
596,11915.99,15.3,51853.66,48,7,3,1,2,0,42.87,11.24,Default
534,53108.9,5.56,5826.07,36,15,6,0,0,1,15.97,2.74,Fully Paid
630,45626.5,20.61,21007.52,48,20,6,0,0,2,83.19,4.6,Fully Paid
668,70369.05,29.83,3427.5,24,15,4,0,0,1,28.59,3.1,Fully Paid
563,103126.93,5.57,5530.86,12,7,3,0,0,2,52.13,4.12,Fully Paid
579,91069.34,21.31,13088.91,60,1,2,0,0,3,20.27,6.29,Default
574,107262.8,6.11,11990.43,24,0,4,0,0,2,24.19,5.55,Fully Paid
539,121602.34,14.82,16627.34,60,20,4,1,1,2,50.93,6.31,Default
573,48144.76,14.86,11547.74,36,0,3,0,0,1,47.37,5.71,Fully Paid
634,13954.25,29.43,9935.55,48,3,6,0,0,0,27.01,5.98,Default
542,89629.92,14.22,2159.49,24,7,8,0,0,0,43.95,5.03,Default
638,32702.23,16.69,2901.9,36,1,6,0,0,0,65.02,5.16,Fully Paid
593,70927.11,20.18,2827.73,24,5,7,0,0,1,6.94,3.19,Fully Paid
575,25584.0,15.96,11064.33,36,7,7,0,0,2,33.28,4.92,Default
680,38380.79,14.95,14839.49,36,15,6,0,0,2,41.84,4.4,Fully Paid
598,84797.34,31.95,9948.79,24,3,2,0,0,1,31.27,5.54,Fully Paid
612,45871.14,5.74,52478.47,60,1,6,1,4,3,52.04,10.6,Default
753,21988.67,24.71,30803.2,36,7,8,0,0,0,20.88,4.4,Fully Paid
576,26563.6,12.62,3706.4,48,1,3,0,0,0,36.38,5.19,Fully Paid
775,117775.64,20.19,6372.01,60,3,3,0,0,1,78.03,5.77,Fully Paid
622,48441.96,30.22,16950.13,24,20,7,0,0,4,52.21,4.49,Fully Paid
559,49109.31,17.16,25716.91,60,0,5,0,0,1,87.2,6.91,Default
605,41499.79,8.54,3300.28,60,15,5,1,5,1,73.03,7.77,Fully Paid
655,24059.68,15.76,3982.83,48,3,5,0,0,0,0.8,4.57,Fully Paid
750,50988.28,10.96,7549.09,48,10,3,0,0,1,67.83,4.58,Fully Paid
713,125767.99,2.27,33581.22,60,20,10,0,0,2,44.62,3.56,Fully Paid
655,37538.71,11.35,11085.13,36,5,14,0,0,3,14.64,4.71,Fully Paid
